"Matricula","Periodo","Media_Int","Cod_Disciplina","Cod_Evasao","Nome_Disciplina","Situacao","Discreta","P1","P2","Grafos","TC","Eda","IC","GI","Leda","LP1","LP2"
"B23786",2011.2,78,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,78,0
"B23786",2012.1,39,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",39,0,0,0,0,0,0,0,0,0,0
"B23786",2012.1,57,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,57,0,0,0,0,0,0,0
"B23786",2012.1,72,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,72,0,0,0,0,0,0,0,0
"B23786",2012.1,72,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,72
"B23786",2012.2,56,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,56,0,0,0
"B23786",2012.2,57,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",57,0,0,0,0,0,0,0,0,0,0
"B23786",2013.2,30,1411179,1,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,30,0,0
"B23786",2013.2,50,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,50,0,0,0,0,0
"B23786",2013.2,55,1411171,1,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,55,0,0,0,0,0,0
"B23809",2009.1,56,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,56,0
"B23809",2009.1,62,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,62,0,0,0,0
"B23809",2009.1,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B23809",2009.2,41,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",41,0,0,0,0,0,0,0,0,0,0
"B23809",2009.2,53,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,53,0,0,0,0,0,0,0
"B23809",2009.2,64,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,64,0,0,0,0,0,0,0,0
"B23809",2009.2,70,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,70
"B23809",2010.1,28,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",28,0,0,0,0,0,0,0,0,0,0
"B23809",2010.1,79,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,79,0,0,0
"B23809",2010.2,0,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23809",2010.2,0,1411179,1,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23811",2010.2,57,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,57,0,0,0,0
"B23811",2010.2,74,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,74,0,0,0,0,0,0,0,0,0
"B23811",2010.2,77,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,77,0
"B23811",2011.1,58,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,58
"B23811",2011.1,75,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,75,0,0,0,0,0,0,0,0
"B23811",2011.1,87,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,87,0,0,0,0,0,0,0
"B23811",2011.2,50,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",50,0,0,0,0,0,0,0,0,0,0
"B23811",2011.2,50,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,50,0,0,0,0,0
"B23811",2011.2,51,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,51,0,0
"B23811",2012.1,25,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,25,0,0,0,0,0,0
"B23811",2012.1,59,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,59,0,0,0
"B23811",2013.1,64,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,64,0,0,0,0,0,0
"B23871",2014.1,27,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,27,0,0,0,0,0,0,0,0,0
"B23871",2014.1,27,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,27,0
"B23871",2014.1,64,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,64,0,0,0,0
"B23877",2011.1,56,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,56,0
"B23877",2011.1,57,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,57,0,0,0,0,0,0,0,0,0
"B23877",2011.1,90,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,90,0,0,0,0
"B23877",2011.2,39,1411170,0,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,39,0,0,0,0,0,0,0
"B23877",2011.2,43,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,43,0,0,0,0,0,0,0,0
"B23877",2011.2,47,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,47
"B23877",2012.1,55,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,55,0,0,0,0,0,0,0
"B23877",2012.1,70,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,70
"B23877",2012.1,71,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",71,0,0,0,0,0,0,0,0,0,0
"B23877",2012.1,80,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,80,0,0,0,0,0,0,0,0
"B23877",2012.2,31,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,31,0,0,0,0,0
"B23877",2012.2,33,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,33,0,0
"B23877",2012.2,35,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,35,0,0,0
"B23877",2013.1,58,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,58,0,0,0,0,0
"B23877",2013.1,59,1411179,1,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,59,0,0
"B23877",2013.1,71,1411176,1,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,71,0,0,0
"B23921",2013.2,80,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,80,0,0,0,0,0,0,0,0,0
"B23921",2013.2,80,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,80,0
"B23921",2013.2,100,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,100,0,0,0,0
"B23921",2014.1,70,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",70,0,0,0,0,0,0,0,0,0,0
"B23921",2014.1,91,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,91,0,0,0,0,0,0,0,0
"B23921",2014.1,92,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,92
"B23921",2014.1,99,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,99,0,0,0,0,0,0,0
"B23940",2014.1,50,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,50,0,0,0,0,0,0,0,0,0
"B23940",2014.1,50,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,50,0
"B23940",2014.1,53,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,53,0,0,0,0
"B23951",2009.2,57,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,57,0,0,0,0,0,0,0,0,0
"B23951",2009.2,64,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,64,0
"B23951",2009.2,70,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,70,0,0,0,0
"B23951",2010.1,57,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,57
"B23951",2010.1,59,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,59,0,0,0,0,0,0,0,0
"B23951",2010.1,75,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,75,0,0,0,0,0,0,0
"B23951",2010.2,55,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,55,0,0,0
"B23951",2011.1,50,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,50,0,0,0,0,0,0
"B23951",2011.1,50,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,50,0,0,0,0,0
"B23951",2011.1,71,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,71,0,0
"B23967",2013.1,38,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,38,0,0,0,0,0,0,0,0,0
"B23967",2013.1,38,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,38,0
"B23967",2013.1,70,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,70,0,0,0,0
"B23967",2013.2,44,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",44,0,0,0,0,0,0,0,0,0,0
"B23967",2013.2,71,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,71,0,0,0,0,0,0,0,0,0
"B23967",2013.2,71,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,71,0
"B23967",2014.1,51,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,51,0,0,0,0,0,0,0,0
"B23967",2014.1,53,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,53,0,0,0,0,0,0,0
"B23967",2014.1,55,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,55
"B23967",2014.1,71,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",71,0,0,0,0,0,0,0,0,0,0
"B23971",2012.2,0,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23971",2012.2,0,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23971",2012.2,55,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,55,0,0,0,0
"B23971",2013.1,0,1109113,1,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23971",2013.1,0,1411167,1,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23971",2013.1,0,1411180,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23993",2010.1,0,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23993",2010.1,0,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23993",2010.1,47,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,47,0,0,0,0
"B23993",2010.2,0,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23993",2010.2,40,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,40,0,0,0,0,0,0,0,0,0
"B23993",2010.2,50,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,50,0,0,0,0
"B23993",2011.1,74,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,74,0,0,0,0,0,0,0,0,0
"B23993",2011.1,74,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,74,0
"B23993",2011.2,0,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23993",2011.2,0,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23993",2011.2,5,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,5
"B23993",2011.2,39,1411170,0,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,39,0,0,0,0,0,0,0
"B23993",2012.1,0,1411168,1,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23993",2012.1,0,1411170,1,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23993",2012.1,0,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23997",2011.1,59,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,59,0,0,0,0
"B23997",2011.1,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B23997",2011.1,72,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,72,0
"B23997",2011.2,0,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23997",2011.2,0,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B23997",2011.2,29,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",29,0,0,0,0,0,0,0,0,0,0
"B23997",2011.2,76,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,76,0,0,0,0,0,0,0
"B23997",2012.1,68,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",68,0,0,0,0,0,0,0,0,0,0
"B23997",2012.1,70,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,70
"B23997",2012.1,71,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,71,0,0,0,0,0,0,0,0
"B23997",2012.2,70,1411179,1,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,70,0,0
"B23997",2012.2,76,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,76,0,0,0,0,0
"B23997",2012.2,79,1411176,1,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,79,0,0,0
"B24002",2009.1,78,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,78,0,0,0,0,0,0,0,0,0
"B24002",2009.1,79,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,79,0,0,0,0
"B24002",2009.1,82,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,82,0
"B24002",2009.2,78,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,78,0,0,0,0,0,0,0
"B24002",2009.2,85,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",85,0,0,0,0,0,0,0,0,0,0
"B24002",2009.2,90,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,90,0,0,0,0,0,0,0,0
"B24002",2009.2,92,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,92
"B24002",2010.1,72,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,72,0,0,0,0,0,0
"B24002",2010.1,78,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,78,0,0,0,0,0
"B24002",2010.1,81,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,81,0,0,0
"B24002",2010.1,91,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,91,0,0
"B24006",2009.2,78,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,78,0,0,0,0,0,0,0,0,0
"B24006",2009.2,78,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,78,0,0,0,0
"B24006",2009.2,86,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,86,0
"B24006",2010.1,45,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,45,0,0,0,0,0,0,0,0
"B24006",2010.1,51,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,51
"B24006",2010.1,56,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",56,0,0,0,0,0,0,0,0,0,0
"B24006",2010.1,76,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,76,0,0,0,0,0,0,0
"B24006",2010.2,87,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,87,0,0,0,0,0,0,0,0
"B24006",2011.1,35,1411176,1,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,35,0,0,0
"B24006",2011.1,50,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,50,0,0,0,0,0
"B24006",2011.1,50,1411179,1,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,50,0,0
"B24006",2011.1,55,1411171,1,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,55,0,0,0,0,0,0
"B24068",2014.1,80,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,80,0,0,0,0,0,0,0,0,0
"B24068",2014.1,80,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,80,0
"B24068",2014.1,94,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,94,0,0,0,0
"B24077",2012.2,62,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,62,0,0,0,0,0,0,0,0,0
"B24077",2012.2,62,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,62,0
"B24077",2012.2,70,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,70,0,0,0,0
"B24077",2013.1,0,1109113,1,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24077",2013.1,0,1411168,1,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24077",2013.1,0,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24146",2007.1,90,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,90,0,0,0,0,0,0,0,0,0
"B24146",2007.1,91,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,91,0
"B24146",2007.1,97,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,97,0,0,0,0
"B24146",2007.2,70,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,70,0,0,0,0,0,0,0
"B24146",2007.2,74,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",74,0,0,0,0,0,0,0,0,0,0
"B24146",2007.2,90,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,90
"B24146",2007.2,96,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,96,0,0,0,0,0,0,0,0
"B24146",2008.1,60,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,60,0,0,0,0,0,0
"B24146",2008.1,72,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,72,0,0,0,0,0
"B24146",2008.1,88,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,88,0,0,0
"B24146",2008.1,93,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,93,0,0
"B24156",2013.1,59,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,59,0,0,0,0,0,0,0,0,0
"B24156",2013.1,60,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,60,0
"B24156",2013.1,79,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,79,0,0,0,0
"B24156",2013.2,85,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,85,0,0,0,0,0,0,0
"B24191",2011.2,0,1411167,1,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24191",2011.2,0,1411174,1,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24191",2011.2,0,1411180,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24197",2007.1,73,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,73,0,0,0,0,0,0,0,0,0
"B24197",2007.1,73,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,73,0,0,0,0
"B24197",2007.1,78,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,78,0
"B24197",2007.2,0,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24197",2007.2,53,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,53,0,0,0,0,0,0,0
"B24197",2007.2,83,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,83
"B24197",2007.2,85,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,85,0,0,0,0,0,0,0,0
"B24197",2008.1,0,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24197",2008.1,11,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,11,0,0,0,0,0
"B24197",2008.1,54,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",54,0,0,0,0,0,0,0,0,0,0
"B24197",2008.2,0,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24197",2008.2,32,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,32,0,0
"B24197",2008.2,33,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,33,0,0,0,0,0
"B24197",2008.2,76,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,76,0,0,0
"B24197",2009.1,20,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,20,0,0,0,0,0,0
"B24197",2009.1,70,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,70,0,0,0,0,0
"B24197",2009.1,75,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,75,0,0
"B24197",2009.2,70,1411171,1,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,70,0,0,0,0,0,0
"B24199",2002.1,2,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,2,0,0,0,0,0,0,0,0,0
"B24199",2002.1,24,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,24,0
"B24199",2002.1,71,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,71,0,0,0,0
"B24199",2002.2,17,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,17,0,0,0,0,0,0,0,0,0
"B24199",2002.2,22,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",22,0,0,0,0,0,0,0,0,0,0
"B24199",2002.2,28,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,28,0
"B24199",2003.1,4,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",4,0,0,0,0,0,0,0,0,0,0
"B24199",2003.1,14,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,14,0
"B24199",2003.1,27,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,27,0,0,0,0,0,0,0,0,0
"B24199",2003.1,29,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,29,0,0,0
"B24199",2003.2,0,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24199",2003.2,0,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B24199",2003.2,53,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",53,0,0,0,0,0,0,0,0,0,0
"B24199",2003.2,83,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,83,0,0,0
"B24199",2004.1,24,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,24,0,0,0,0,0,0
"B24199",2004.1,24,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,24,0
