"Matricula","Cod_Disciplina","Cod_Evasao","Nome_Disciplina","Media_Disciplina","Periodo","Situacao"
"B21779",1411185,0,"PROJETO EM COMPUTAÇÃO I",8.9,2012.2,"Aprovado"
"B21779",1109113,0,"MATEMÁTICA DISCRETA",7,2010.1,"Aprovado"
"B21779",1307150,0,"INGLÊS",10,2011.2,"Aprovado"
"B21779",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.4,2012.2,"Aprovado"
"B21779",1411177,0,"ENGENHARIA DE SOFTWARE I",7.9,2011.1,"Aprovado"
"B21779",1305218,0,"METODOLOGIA CIENTÍFICA",6.7,2012.1,"Aprovado"
"B21779",1114114,0,"METODOS ESTATISTICOS",3.2,2011.1,"Reprovado"
"B21779",1411192,0,"SISTEMAS OPERACIONAIS",5.1,2012.1,"Aprovado"
"B21779",1411173,0,"LÓGICA MATEMÁTICA",7,2011.1,"Aprovado"
"B21779",1114107,0,"PROBABILIDADE E ESTATISTICA",6.3,2010.2,"Aprovado"
"B21779",1411268,0,"TECC(MODELAGEM DE AMBIENTES VIRTUAIS)",8.7,2012.2,"Aprovado"
"B21779",1411170,0,"TEORIA DOS GRAFOS",8.4,2009.2,"Aprovado"
"B21779",1114114,0,"METODOS ESTATISTICOS",7.6,2011.2,"Aprovado"
"B21779",1411221,0,"SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS",7,2012.1,"Aprovado"
"B2479",1411167,0,"PROGRAMAÇÃO I",3,2009.2,"Reprovado"
"B2479",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",1.5,2009.2,"Reprovado"
"B2479",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",0,2009.1,"Reprovado por Falta"
"B2479",1411167,0,"PROGRAMAÇÃO I",1.6,2009.1,"Reprovado"
"B2479",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",4,2009.2,"Reprovado"
"B2479",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",1.7,2009.2,"Reprovado"
"B2479",1307150,1,"INGLÊS",7.8,2010.1,"Aprovado"
"B2479",1305033,1,"SOCIOLOGIA INDUSTRIAL I",0,2010.1,"Reprovado por Falta"
"B2479",1303021,1,"ECONOMIA",0,2010.1,"Reprovado por Falta"
"B2479",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",6.6,2009.1,"Aprovado"
"B2479",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",0,2009.1,"Reprovado por Falta"
"B2479",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",3.2,2009.2,"Reprovado"
"B2479",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",2,2009.1,"Reprovado"
"B2479",1301014,1,"ADMINISTRAÇÃO",0,2010.1,"Reprovado por Falta"
"B2479",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",3,2009.1,"Reprovado"
"B9873",1411194,0,"BANCO DE DADOS II",7,2012.1,"Aprovado"
"B9873",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9,2012.1,"Aprovado"
"B9873",1411256,0,"TEC(PRINCIPIOS DE ADMIN FINANCEIRA)",7,2012.1,"Aprovado"
"B9873",1411177,0,"ENGENHARIA DE SOFTWARE I",8,2011.1,"Aprovado"
"B9873",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.5,2009.1,"Aprovado"
"B9873",1411281,0,"TECC(EMPREENDEDORISMO EM SOFTWARE)",8.5,2012.1,"Aprovado"
"B9873",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.3,2013.1,"Aprovado"
"B9873",1411171,0,"TEORIA DA COMPUTAÇÃO",6.5,2010.1,"Aprovado"
"B9873",1411178,0,"SISTEMAS DE INFORMAÇÃO I",8.3,2010.2,"Aprovado"
"B9873",1411266,0,"TECC(FUND E APLIC. DE REALIDADE VIRTUAL",7.9,2013.1,"Aprovado"
"B9873",1411289,0,"TECC (ANÁLISE DE DADOS I)",7.9,2013.1,"Aprovado"
"B9873",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",7.9,2010.2,"Aprovado"
"B9873",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",9.4,2010.1,"Aprovado"
"B9873",1411193,0,"BANCO DE DADOS I",7.6,2011.1,"Aprovado"
"B9873",1411167,0,"PROGRAMAÇÃO I",5,2009.1,"Aprovado"
"B9873",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",7,2011.1,"Aprovado"
"B9873",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",7.6,2013.1,"Aprovado"
"B9873",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",7.9,2009.2,"Aprovado"
"B9873",1411170,0,"TEORIA DOS GRAFOS",6.3,2009.2,"Aprovado"
"B9873",1411176,0,"GERÊNCIA DA INFORMAÇÃO",7.6,2010.1,"Aprovado"
"B9873",1411189,0,"COMPILADORES",7.9,2013.2,"Aprovado"
"B9873",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",8,2010.2,"Aprovado"
"B9873",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",6.2,2009.1,"Aprovado"
"B9873",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8,2009.1,"Aprovado"
"B9873",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",6.5,2010.1,"Aprovado"
"B9873",1305033,0,"SOCIOLOGIA INDUSTRIAL I",9,2012.1,"Aprovado"
"B9873",1411195,0,"SISTEMAS DE INFORMAÇÃO II",7.3,2011.2,"Aprovado"
"B9873",1305219,0,"DIREITO E CIDADANIA",10,2011.2,"Aprovado"
"B9873",1305218,0,"METODOLOGIA CIENTÍFICA",7.9,2011.2,"Aprovado"
"B9873",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7.7,2010.2,"Aprovado"
"B9873",1411192,0,"SISTEMAS OPERACIONAIS",7.1,2011.2,"Aprovado"
"B9873",1109113,0,"MATEMÁTICA DISCRETA",6,2009.2,"Aprovado"
"B9873",1411186,0,"PROJETO EM COMPUTAÇÃO II",7.6,2013.2,"Aprovado"
"B9873",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",7,2012.1,"Aprovado"
"B9873",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",8.5,2011.2,"Aprovado"
"B9873",1411185,0,"PROJETO EM COMPUTAÇÃO I",7.7,2013.1,"Aprovado"
"B9873",1109049,0,"ALGEBRA LINEAR I",7.1,2010.1,"Aprovado"
"B9873",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",5.1,2009.1,"Aprovado"
"B9873",1305220,0,"INFORMÁTICA E SOCIEDADE",9,2011.1,"Aprovado"
"B9873",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",6,2009.2,"Aprovado"
"B9873",1114114,0,"METODOS ESTATISTICOS",5.7,2011.1,"Aprovado"
"B9873",1411244,0,"TECC(ECONOMIA DE TECNOLOGIA DA INFORMAÇÃ",8.7,2013.1,"Aprovado"
"B9873",1411168,0,"PROGRAMAÇÃO II",7.1,2009.2,"Aprovado"
"B9873",1411190,0,"REDES DE COMPUTADORES",5.4,2011.2,"Aprovado"
"B9873",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",7,2009.2,"Aprovado"
"B9873",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",7,2012.1,"Aprovado"
"B9873",1411292,0,"TECC (ANÁLISE DE DADOS II)",7,2013.2,"Aprovado"
"B9873",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",6.6,2009.1,"Aprovado"
"B9873",1411173,0,"LÓGICA MATEMÁTICA",7,2010.2,"Aprovado"
"B9873",1114107,0,"PROBABILIDADE E ESTATISTICA",7.8,2010.2,"Aprovado"
"B9873",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",8.1,2010.1,"Aprovado"
"B17144",1411167,0,"PROGRAMAÇÃO I",2.6,2009.1,"Reprovado"
"B17144",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",0.1,2009.1,"Reprovado"
"B17144",1411167,1,"PROGRAMAÇÃO I",3.5,2009.2,"Reprovado"
"B17144",1109113,1,"MATEMÁTICA DISCRETA",0,2009.2,"Reprovado por Falta"
"B17144",1109035,1,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",0,2009.2,"Reprovado por Falta"
"B17144",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7,2009.1,"Aprovado"
"B17144",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",1.9,2009.1,"Reprovado"
"B17144",1109103,1,"CALCULO DIFERENCIAL E INTEGRAL I",0,2009.2,"Reprovado por Falta"
"B17144",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",5.3,2009.1,"Aprovado"
"B17144",1411180,1,"LABORATÓRIO DE PROGRAMAÇÃO I",2.6,2009.2,"Reprovado"
"B17144",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",2.9,2009.1,"Reprovado"
"B233",1411170,0,"TEORIA DOS GRAFOS",6.1,2009.2,"Aprovado"
"B233",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",8.3,2010.2,"Aprovado"
"B233",1411196,0,"INTELIGENCIA ARTIFICIAL I",8.2,2013.1,"Aprovado"
"B233",1114107,0,"PROBABILIDADE E ESTATISTICA",8,2010.2,"Aprovado"
"B233",1411171,0,"TEORIA DA COMPUTAÇÃO",5.6,2010.1,"Aprovado"
"B233",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",3.2,2009.1,"Reprovado"
"B233",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",9.1,2010.1,"Aprovado"
"B233",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",8.8,2009.1,"Aprovado"
"B233",1411256,0,"TEC(PRINCIPIOS DE ADMIN FINANCEIRA)",7.1,2012.1,"Aprovado"
"B233",1304122,0,"BASQUETE   MASC/FEM",10,2009.2,"Aprovado"
"B233",1411281,0,"TECC(EMPREENDEDORISMO EM SOFTWARE)",8.5,2012.1,"Aprovado"
"B233",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",8.2,2009.2,"Aprovado"
"B233",1305219,0,"DIREITO E CIDADANIA",10,2011.2,"Aprovado"
"B233",1411185,0,"PROJETO EM COMPUTAÇÃO I",7.1,2012.2,"Aprovado"
"B233",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",7.6,2011.2,"Aprovado"
"B233",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",6.4,2009.1,"Aprovado"
"B233",1411193,0,"BANCO DE DADOS I",7,2011.1,"Aprovado"
"B233",1411189,0,"COMPILADORES",6.8,2012.2,"Aprovado"
"B233",1411168,0,"PROGRAMAÇÃO II",9,2009.2,"Aprovado"
"B233",1411195,0,"SISTEMAS DE INFORMAÇÃO II",7.1,2011.1,"Aprovado"
"B233",1411192,0,"SISTEMAS OPERACIONAIS",6.5,2012.1,"Aprovado"
"B233",1411288,0,"TECC (DIDÁT. CIÊNCIA DA COMPUTAÇÃO II)",9.3,2013.1,"Aprovado"
"B233",1411244,0,"TECC(ECONOMIA DE TECNOLOGIA DA INFORMAÇÃ",7.3,2013.1,"Aprovado"
"B233",1411194,0,"BANCO DE DADOS II",7,2011.2,"Aprovado"
"B233",1411178,0,"SISTEMAS DE INFORMAÇÃO I",9.6,2010.2,"Aprovado"
"B233",1114114,0,"METODOS ESTATISTICOS",8.3,2011.1,"Aprovado"
"B233",1411176,0,"GERÊNCIA DA INFORMAÇÃO",8.4,2010.1,"Aprovado"
"B233",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.4,2012.2,"Aprovado"
"B233",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",5.8,2012.2,"Aprovado"
"B233",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.9,2009.1,"Aprovado"
"B233",1411173,0,"LÓGICA MATEMÁTICA",7.9,2010.2,"Aprovado"
"B233",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7.3,2010.1,"Aprovado"
"B233",1305220,0,"INFORMÁTICA E SOCIEDADE",7.9,2013.1,"Aprovado"
"B233",1411222,0,"SISTEMAS DISTRIBUIDOS",7.5,2013.1,"Aprovado"
"B233",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",9.5,2010.2,"Aprovado"
"B233",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",5.3,2012.1,"Aprovado"
"B233",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9,2012.1,"Aprovado"
"B233",1411289,0,"TECC (ANÁLISE DE DADOS I)",5,2013.1,"Aprovado"
"B233",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",5,2010.1,"Aprovado"
"B233",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",5.2,2010.1,"Aprovado"
"B233",1411177,0,"ENGENHARIA DE SOFTWARE I",7.1,2011.1,"Aprovado"
"B233",1411285,0,"TECC (DIDÁTICA EM CIÊNCIA DA COMPUTAÇÃO)",9,2012.1,"Aprovado"
"B233",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",5.3,2012.1,"Aprovado"
"B233",1109049,0,"ALGEBRA LINEAR I",7.1,2009.2,"Aprovado"
"B233",1411186,0,"PROJETO EM COMPUTAÇÃO II",7.8,2013.1,"Aprovado"
"B233",1411167,0,"PROGRAMAÇÃO I",8.1,2009.1,"Aprovado"
"B233",1109113,0,"MATEMÁTICA DISCRETA",7.1,2009.2,"Aprovado"
"B233",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",8.5,2011.1,"Aprovado"
"B233",1305218,0,"METODOLOGIA CIENTÍFICA",5,2011.2,"Aprovado"
"B233",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.7,2009.1,"Aprovado"
"B233",1411190,0,"REDES DE COMPUTADORES",7.5,2011.2,"Aprovado"
"B233",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",8.7,2009.2,"Aprovado"
"B233",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",7.1,2011.2,"Aprovado"
"B233",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",8.8,2011.1,"Aprovado"
"B233",1304055,0,"FUTSAL",8.5,2013.1,"Aprovado"
"B15031",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.1,2009.1,"Aprovado"
"B15031",1411167,0,"PROGRAMAÇÃO I",5.6,2009.1,"Aprovado"
"B15031",1411181,1,"LABORATÓRIO DE PROGRAMAÇÃO II",0,2009.2,"Reprovado por Falta"
"B15031",1109035,1,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",0,2009.2,"Reprovado por Falta"
"B15031",1109103,1,"CALCULO DIFERENCIAL E INTEGRAL I",0,2009.2,"Reprovado por Falta"
"B15031",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",6.8,2009.1,"Aprovado"
"B15031",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7.3,2009.1,"Aprovado"
"B15031",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",0,2009.1,"Reprovado por Falta"
"B15031",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",0.8,2009.1,"Reprovado"
"B15031",1411170,1,"TEORIA DOS GRAFOS",0,2009.2,"Reprovado por Falta"
"B15031",1411168,1,"PROGRAMAÇÃO II",0,2009.2,"Reprovado por Falta"
"B22324",1411194,0,"BANCO DE DADOS II",7.1,2012.1,"Aprovado"
"B22324",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",7,2010.2,"Aprovado"
"B22324",1305219,0,"DIREITO E CIDADANIA",8.5,2011.2,"Aprovado"
"B22324",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",5.4,2012.2,"Aprovado"
"B22324",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",8.5,2009.2,"Aprovado"
"B22324",1114114,0,"METODOS ESTATISTICOS",7,2011.1,"Aprovado"
"B22324",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",7,2012.1,"Aprovado"
"B22324",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.4,2012.2,"Aprovado"
"B22324",1307150,0,"INGLÊS",7.7,2012.2,"Aprovado"
"B22324",1411185,0,"PROJETO EM COMPUTAÇÃO I",7.1,2012.2,"Aprovado"
"B22324",1411266,0,"TECC(FUND E APLIC. DE REALIDADE VIRTUAL",7.9,2013.1,"Aprovado"
"B22324",1411173,0,"LÓGICA MATEMÁTICA",8,2010.2,"Aprovado"
"B22324",1411244,0,"TECC(ECONOMIA DE TECNOLOGIA DA INFORMAÇÃ",8.7,2013.1,"Aprovado"
"B22324",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.6,2009.1,"Aprovado"
"B22324",1109113,0,"MATEMÁTICA DISCRETA",7.4,2009.2,"Aprovado"
"B22324",1303021,0,"ECONOMIA",7.2,2013.1,"Aprovado"
"B22324",1411192,0,"SISTEMAS OPERACIONAIS",6.6,2012.1,"Aprovado"
"B22324",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",7,2009.2,"Aprovado"
"B22324",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9,2012.2,"Aprovado"
"B22324",1411222,0,"SISTEMAS DISTRIBUIDOS",7,2013.1,"Aprovado"
"B22324",1411289,0,"TECC (ANÁLISE DE DADOS I)",8.4,2013.1,"Aprovado"
"B22324",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",7.5,2011.1,"Aprovado"
"B22324",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",9.4,2010.1,"Aprovado"
"B22324",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",7,2012.1,"Aprovado"
"B22324",1411281,0,"TECC(EMPREENDEDORISMO EM SOFTWARE)",8.5,2012.1,"Aprovado"
"B22324",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",7.3,2011.2,"Aprovado"
"B22324",1305218,0,"METODOLOGIA CIENTÍFICA",8,2011.2,"Aprovado"
"B22324",1411186,0,"PROJETO EM COMPUTAÇÃO II",7.8,2013.1,"Aprovado"
"B22324",1411168,0,"PROGRAMAÇÃO II",7.8,2009.2,"Aprovado"
"B22324",1411190,0,"REDES DE COMPUTADORES",7.5,2011.2,"Aprovado"
"B22324",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",8,2010.2,"Aprovado"
"B22324",1411167,0,"PROGRAMAÇÃO I",7.3,2009.1,"Aprovado"
"B22324",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7.5,2009.1,"Aprovado"
"B22324",1411178,0,"SISTEMAS DE INFORMAÇÃO I",9.6,2010.2,"Aprovado"
"B22324",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",8.5,2009.1,"Aprovado"
"B22324",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",9.2,2009.1,"Aprovado"
"B22324",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",7,2009.2,"Aprovado"
"B22324",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",8.4,2010.1,"Aprovado"
"B22324",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",8.6,2010.2,"Aprovado"
"B22324",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.5,2009.1,"Aprovado"
"B22324",1411196,0,"INTELIGENCIA ARTIFICIAL I",8.1,2012.1,"Aprovado"
"B22324",1411177,0,"ENGENHARIA DE SOFTWARE I",7,2011.1,"Aprovado"
"B22324",1411170,0,"TEORIA DOS GRAFOS",6.8,2009.2,"Aprovado"
"B22324",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",8.9,2010.1,"Aprovado"
"B22324",1109049,0,"ALGEBRA LINEAR I",8.3,2010.1,"Aprovado"
"B22324",1305220,0,"INFORMÁTICA E SOCIEDADE",8.5,2012.1,"Aprovado"
"B22324",1411176,0,"GERÊNCIA DA INFORMAÇÃO",8.3,2010.1,"Aprovado"
"B22324",1411171,0,"TEORIA DA COMPUTAÇÃO",5.6,2010.1,"Aprovado"
"B22324",1411195,0,"SISTEMAS DE INFORMAÇÃO II",7,2011.1,"Aprovado"
"B22324",1114107,0,"PROBABILIDADE E ESTATISTICA",7.4,2010.2,"Aprovado"
"B22324",1411189,0,"COMPILADORES",6.3,2011.2,"Aprovado"
"B22324",1302123,0,"COMPUTAÇÃO E MÚSICA",9.3,2013.1,"Aprovado"
"B22324",1411193,0,"BANCO DE DADOS I",7.8,2011.1,"Aprovado"
"B5494",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",7.6,2010.2,"Aprovado"
"B5494",1303021,0,"ECONOMIA",7,2011.2,"Aprovado"
"B5494",1411170,0,"TEORIA DOS GRAFOS",5.1,2009.2,"Aprovado"
"B5494",1411177,0,"ENGENHARIA DE SOFTWARE I",7.9,2011.1,"Aprovado"
"B5494",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",3.9,2010.1,"Reprovado"
"B5494",1411189,0,"COMPILADORES",5.2,2014.1,"Aprovado"
"B5494",1411171,0,"TEORIA DA COMPUTAÇÃO",7.4,2010.1,"Aprovado"
"B5494",1411286,0,"TECC(METODOS E P T G M DADOS HISTORICOS)",7.4,2012.1,"Aprovado"
"B5494",1411168,0,"PROGRAMAÇÃO II",6.4,2009.2,"Aprovado"
"B5494",1411176,0,"GERÊNCIA DA INFORMAÇÃO",7.8,2010.1,"Aprovado"
"B5494",1305219,0,"DIREITO E CIDADANIA",9.3,2013.2,"Aprovado"
"B5494",1411281,0,"TECC(EMPREENDEDORISMO EM SOFTWARE)",7.5,2012.1,"Aprovado"
"B5494",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7,2009.2,"Aprovado"
"B5494",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",7.6,2009.2,"Aprovado"
"B5494",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",8.8,2011.1,"Aprovado"
"B5494",1411185,0,"PROJETO EM COMPUTAÇÃO I",6.2,2014.1,"Aprovado"
"B5494",1411244,0,"TECC(ECONOMIA DE TECNOLOGIA DA INFORMAÇÃ",7.5,2013.2,"Aprovado"
"B5494",1305218,0,"METODOLOGIA CIENTÍFICA",5,2013.2,"Aprovado"
"B5494",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5.6,2011.1,"Aprovado"
"B5494",1411190,0,"REDES DE COMPUTADORES",5,2014.1,"Aprovado"
"B5494",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",5.4,2011.2,"Aprovado"
"B5494",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.6,2010.1,"Aprovado"
"B5494",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",8.4,2009.1,"Aprovado"
"B5494",1411167,0,"PROGRAMAÇÃO I",5.7,2009.1,"Aprovado"
"B5494",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",7,2012.1,"Aprovado"
"B5494",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",5.5,2013.2,"Aprovado"
"B5494",1301014,0,"ADMINISTRAÇÃO",7.7,2010.1,"Aprovado"
"B5494",1411194,0,"BANCO DE DADOS II",5,2011.2,"Aprovado"
"B5494",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7.1,2009.1,"Aprovado"
"B5494",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",5.4,2010.1,"Aprovado"
"B5494",1411196,0,"INTELIGENCIA ARTIFICIAL I",6,2013.2,"Aprovado"
"B5494",1411192,0,"SISTEMAS OPERACIONAIS",3,2014.1,"Reprovado"
"B5494",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",8.6,2012.1,"Aprovado"
"B5494",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",5.7,2010.1,"Aprovado"
"B5494",1114114,0,"METODOS ESTATISTICOS",8.4,2011.2,"Aprovado"
"B5494",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7.3,2009.1,"Aprovado"
"B5494",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",4.2,2011.2,"Reprovado"
"B5494",1305220,0,"INFORMÁTICA E SOCIEDADE",7.3,2011.2,"Aprovado"
"B5494",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",4.5,2009.1,"Reprovado"
"B5494",1109049,0,"ALGEBRA LINEAR I",7,2010.2,"Aprovado"
"B5494",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.3,2013.2,"Aprovado"
"B5494",1411195,0,"SISTEMAS DE INFORMAÇÃO II",5.1,2011.1,"Aprovado"
"B5494",1114114,0,"METODOS ESTATISTICOS",4.3,2011.1,"Reprovado"
"B5494",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.1,2009.1,"Aprovado"
"B5494",1411193,0,"BANCO DE DADOS I",7,2011.1,"Aprovado"
"B5494",1109113,0,"MATEMÁTICA DISCRETA",5.2,2009.2,"Aprovado"
"B5494",1305033,0,"SOCIOLOGIA INDUSTRIAL I",7,2013.2,"Aprovado"
"B5494",1411178,0,"SISTEMAS DE INFORMAÇÃO I",7.9,2010.2,"Aprovado"
"B5494",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",6.6,2010.2,"Aprovado"
"B5494",1114107,0,"PROBABILIDADE E ESTATISTICA",7.4,2010.2,"Aprovado"
"B5494",1411173,0,"LÓGICA MATEMÁTICA",5.9,2010.2,"Aprovado"
"B12840",1411194,0,"BANCO DE DADOS II",6.8,2011.2,"Aprovado"
"B12840",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9,2012.1,"Aprovado"
"B12840",1301014,0,"ADMINISTRAÇÃO",8.8,2013.2,"Aprovado"
"B12840",1411196,0,"INTELIGENCIA ARTIFICIAL I",8.4,2012.1,"Aprovado"
"B12840",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8,2009.1,"Aprovado"
"B12840",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",9.4,2012.2,"Aprovado"
"B12840",1411186,0,"PROJETO EM COMPUTAÇÃO II",8.9,2013.2,"Aprovado"
"B12840",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",8,2010.2,"Aprovado"
"B12840",1411291,0,"TECC (PROJETO EM COMPUTAÇÃO GRÁFICA)",9,2014.1,"Aprovado"
"B12840",1305033,0,"SOCIOLOGIA INDUSTRIAL I",9.5,2014.1,"Aprovado"
"B12840",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",7.4,2012.1,"Aprovado"
"B12840",1411189,0,"COMPILADORES",6.4,2012.1,"Aprovado"
"B12840",1114107,0,"PROBABILIDADE E ESTATISTICA",6,2009.2,"Aprovado"
"B12840",1411168,0,"PROGRAMAÇÃO II",8.4,2009.2,"Aprovado"
"B12840",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",6.6,2010.2,"Aprovado"
"B12840",1411221,0,"SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS",9.8,2013.1,"Aprovado"
"B12840",1411193,0,"BANCO DE DADOS I",8.4,2011.1,"Aprovado"
"B12840",1305220,0,"INFORMÁTICA E SOCIEDADE",8.8,2012.2,"Aprovado"
